submission_id,problem_id,user_id,date,language,original_language,filename_ext,status,cpu_time,memory,code_size,accuracy
s000730120,p00002,u714875486,1342922216,C++,C++,cpp,Time Limit Exceeded,9990,888,288,0/1
s036510274,p00002,u714875486,1342922281,C++,C++,cpp,Wrong Answer,0,0,248,0/1
s256465290,p00002,u714875486,1342922806,C++,C++,cpp,Wrong Answer,0,0,253,0/1
s090420885,p00002,u714875486,1342960900,C++,C++,cpp,Wrong Answer,0,0,259,0/1
s182738221,p00002,u437614372,1343025982,C++,C++,cpp,Time Limit Exceeded,9990,864,198,0/1
s439746591,p00002,u437614372,1343026353,C++,C++,cpp,Accepted,0,0,223,1/1
s703852660,p00002,u714875486,1343052755,C++,C++,cpp,Wrong Answer,0,0,248,0/1
s281507614,p00002,u937978414,1343066551,C++,C++,cpp,Wrong Answer,0,0,157,0/1
s356603638,p00002,u937978414,1343066623,C++,C++,cpp,Wrong Answer,0,0,159,0/1
s542518665,p00002,u937978414,1343066733,C++,C++,cpp,Accepted,0,0,182,1/1
s104417602,p00002,u714875486,1343139568,C++,C++,cpp,Wrong Answer,0,0,327,0/1
s221001721,p00002,u714875486,1343139654,C++,C++,cpp,Wrong Answer,0,0,355,0/1
s604019774,p00002,u247235773,1343198611,C++,C++,cpp,Wrong Answer,0,0,212,0/1
s152237706,p00002,u247235773,1343198875,C++,C++,cpp,Wrong Answer,0,0,266,0/1
s855900377,p00002,u247235773,1343199949,C++,C++,cpp,Wrong Answer,0,0,373,0/1
s639630344,p00002,u247235773,1343201836,C++,C++,cpp,Time Limit Exceeded,9990,868,222,0/1
s160232408,p00002,u247235773,1343201979,C++,C++,cpp,Wrong Answer,0,0,240,0/1
s694711981,p00002,u247235773,1343202044,C++,C++,cpp,Wrong Answer,0,0,241,0/1
s148018110,p00002,u022913578,1343975586,C++,C++,cpp,Accepted,0,0,222,1/1
s626179592,p00002,u450407555,1343997919,C++,C++,cpp,Wrong Answer,0,0,216,0/1
s917397071,p00002,u450407555,1343998056,C++,C++,cpp,Compile Error,0,0,146,0/1
s875012327,p00002,u450407555,1343998088,C++,C++,cpp,Accepted,0,0,163,1/1
s496524732,p00002,u669244639,1344139674,C++,C++,cpp,Time Limit Exceeded,9980,864,237,0/1
s837099620,p00002,u669244639,1344140585,C++,C++,cpp,Accepted,0,0,269,1/1
s892504319,p00002,u669244639,1344140773,C++,C++,cpp,Accepted,0,0,232,1/1
s910669334,p00002,u712500775,1344148312,C++,C++,cpp,Accepted,0,0,177,1/1
s797742039,p00002,u247235773,1344843692,C++,C++,cpp,Wrong Answer,0,1160,237,0/1
s410042205,p00002,u247235773,1344844488,C++,C++,cpp,Accepted,0,1160,200,1/1
s393797562,p00002,u377018319,1344958964,C++,C++,cpp,Wrong Answer,0,1160,218,0/1
s070040340,p00002,u377018319,1344959404,C++,C++,cpp,Accepted,0,1160,216,1/1
s244468037,p00002,u543206374,1345402929,C++,C++,cpp,Accepted,0,1160,318,1/1
s881019363,p00002,u712500775,1345434511,C++,C++,cpp,Accepted,0,1160,200,1/1
s780640609,p00002,u720235835,1345653894,C++,C++,cpp,Accepted,0,1160,299,1/1
s032239404,p00002,u610017377,1345671646,C++,C++,cpp,Time Limit Exceeded,10000,1148,812,0/1
s770427729,p00002,u423870668,1345701990,C++,C++,cpp,Compile Error,0,19396,193,0/1
s394675574,p00002,u423870668,1345702068,C++,C++,cpp,Accepted,0,1160,194,1/1
s570373357,p00002,u512834609,1345727901,C++,C++,cpp,Accepted,0,1160,280,1/1
s689927043,p00002,u674364816,1346461913,C++,C++11,cpp,Compile Error,40,6920,145,0/1
s184138047,p00002,u674364816,1346461990,C++,C++11,cpp,Runtime Error,0,1092,184,0/1
s294123722,p00002,u674364816,1346462528,C++,C++11,cpp,Wrong Answer,0,1152,386,0/1
s015409396,p00002,u674364816,1346462560,C++,C++11,cpp,Accepted,0,1152,395,1/1
s682606164,p00002,u099684017,1346466818,C++,C++,cpp,Time Limit Exceeded,10000,1092,152,0/1
s711017385,p00002,u674364816,1346467104,C++,C++,cpp,Accepted,0,1152,409,1/1
s133730120,p00002,u300645821,1347622515,C++,C++,cpp,Compile Error,0,1024,46,0/1
s563049784,p00002,u491165315,1348127415,C++,C++,cpp,Wrong Answer,0,1156,223,0/1
s377747556,p00002,u491165315,1348127493,C++,C++,cpp,Wrong Answer,0,1152,247,0/1
s630395618,p00002,u491165315,1348127645,C++,C++,cpp,Wrong Answer,0,1152,247,0/1
s770346489,p00002,u491165315,1348127738,C++,C++,cpp,Accepted,0,1152,231,1/1
s728815517,p00002,u036626781,1348144925,C++,C++,cpp,Wrong Answer,0,1028,262,0/1
s848781632,p00002,u036626781,1348145684,C++,C++,cpp,Accepted,0,1032,319,1/1
s592272627,p00002,u937978414,1348165810,C++,C++,cpp,Accepted,0,1160,160,1/1
s940458357,p00002,u937978414,1348165970,C++,C++,cpp,Accepted,0,1160,214,1/1
s159441801,p00002,u851799777,1348273183,C++,C++,cpp,Accepted,0,1028,227,1/1
s499060928,p00002,u937978414,1348428265,C++,C++,cpp,Accepted,0,1200,157,1/1
s513818619,p00002,u863381669,1348467363,C++,C++,cpp,Compile Error,0,1024,209,0/1
s955004926,p00002,u863381669,1348467656,C++,C++,cpp,Wrong Answer,0,1160,216,0/1
s255970600,p00002,u863381669,1348467730,C++,C++,cpp,Accepted,0,1160,222,1/1
s275147832,p00002,u769894239,1348814871,C++,C++,cpp,Wrong Answer,0,1160,231,0/1
s473017955,p00002,u658272821,1348996425,C++,C++,cpp,Time Limit Exceeded,10000,1036,162,0/1
s203512566,p00002,u658272821,1348996505,C++,C++,cpp,Accepted,0,1040,164,1/1
s908488652,p00002,u531157125,1349106071,C++,C++,cpp,Accepted,0,1160,245,1/1
s650558634,p00002,u260793477,1349255927,C++,C++,cpp,Wrong Answer,0,1160,279,0/1
s601119166,p00002,u260793477,1349256164,C++,C++,cpp,Time Limit Exceeded,10000,1092,264,0/1
s970482152,p00002,u260793477,1349256374,C++,C++,cpp,Accepted,0,1156,264,1/1
s187337362,p00002,u012061892,1349267979,C++,C++,cpp,Wrong Answer,0,1160,205,0/1
s666679543,p00002,u012061892,1349268100,C++,C++,cpp,Accepted,0,1160,205,1/1
s876755130,p00002,u641440787,1349409456,C++,C++,cpp,Accepted,0,1160,208,1/1
s392055522,p00002,u937978414,1349549860,C++,C++,cpp,Wrong Answer,0,1204,136,0/1
s259536403,p00002,u937978414,1349549923,C++,C++,cpp,Accepted,0,1208,148,1/1
s831342493,p00002,u351662119,1349720817,C++,C++,cpp,Wrong Answer,0,1168,700,0/1
s808550766,p00002,u641440787,1349764295,C++,C++,cpp,Accepted,0,1160,209,1/1
s206801568,p00002,u647735819,1349876698,C++,C++,cpp,Accepted,0,1160,306,1/1
s723979829,p00002,u233239546,1349878786,C++,C++,cpp,Wrong Answer,0,1160,317,0/1
s364919163,p00002,u233239546,1349878891,C++,C++,cpp,Wrong Answer,0,1160,319,0/1
s052098053,p00002,u233239546,1349879557,C++,C++,cpp,Accepted,0,1160,338,1/1
s983744130,p00002,u915761101,1349917767,C++,C++,cpp,Wrong Answer,0,1212,1113,0/1
s755354923,p00002,u915761101,1349918047,C++,C++,cpp,Accepted,0,1212,1223,1/1
s133624851,p00002,u047988051,1350115916,C++,C++,cpp,Accepted,0,1160,201,1/1
s601486275,p00002,u941914960,1350454597,C++,C++11,cpp,Wrong Answer,0,1196,215,0/1
s053567808,p00002,u941914960,1350455007,C++,C++11,cpp,Wrong Answer,0,1196,207,0/1
s939231265,p00002,u941914960,1350455253,C++,C++11,cpp,Wrong Answer,0,1196,208,0/1
s136761671,p00002,u538041865,1350740509,C++,C++,cpp,Accepted,0,1040,250,1/1
s068180811,p00002,u495607670,1351005388,C++,C++,cpp,Wrong Answer,0,1164,200,0/1
s511280931,p00002,u186836757,1351054626,C++,C++,cpp,Wrong Answer,0,1160,357,0/1
s046014418,p00002,u186836757,1351085178,C++,C++,cpp,Wrong Answer,0,1160,527,0/1
s671272311,p00002,u186836757,1351088591,C++,C++,cpp,Accepted,0,1160,431,1/1
s093288217,p00002,u664139581,1351175504,C++,C++,cpp,Wrong Answer,0,1160,190,0/1
s924047229,p00002,u664139581,1351175721,C++,C++,cpp,Accepted,0,1160,216,1/1
s369574975,p00002,u678990723,1351328914,C++,C++,cpp,Wrong Answer,0,1028,184,0/1
s010468588,p00002,u678990723,1351329053,C++,C++,cpp,Wrong Answer,0,1028,186,0/1
s419817377,p00002,u678990723,1351329198,C++,C++,cpp,Wrong Answer,0,1028,187,0/1
s215768961,p00002,u678990723,1351329526,C++,C++,cpp,Wrong Answer,0,1028,339,0/1
s054353271,p00002,u823048060,1351389739,C++,C++,cpp,Accepted,0,1160,325,1/1
s756859724,p00002,u446428785,1351417488,C++,C++,cpp,Accepted,0,1160,277,1/1
s536621913,p00002,u678990723,1351515167,C++,C++,cpp,Accepted,0,1028,200,1/1
s441482586,p00002,u600469399,1351651734,C++,C++,cpp,Wrong Answer,0,1028,306,0/1
s211163446,p00002,u404295326,1351819151,C++,C++,cpp,Wrong Answer,0,1028,207,0/1
s508682071,p00002,u404295326,1351819376,C++,C++,cpp,Accepted,0,1028,233,1/1
s750811381,p00002,u622119006,1351903208,C++,C++,cpp,Accepted,0,1156,311,1/1
s766298865,p00002,u597396610,1351906198,C++,C++,cpp,Accepted,0,1260,1158,1/1
s090933550,p00002,u784410562,1351912585,C++,C++,cpp,Time Limit Exceeded,10000,1036,512,0/1
s411715161,p00002,u784410562,1351912698,C++,C++,cpp,Time Limit Exceeded,10000,1036,512,0/1
s541738121,p00002,u784410562,1351912884,C++,C++,cpp,Time Limit Exceeded,10000,1036,483,0/1
s988596440,p00002,u784410562,1351914098,C++,C++,cpp,Accepted,0,1160,340,1/1
s905917271,p00002,u285015144,1352021211,C++,C++,cpp,Accepted,0,1160,238,1/1
s458190700,p00002,u724424933,1352039537,C++,C++,cpp,Wrong Answer,0,1032,207,0/1
s965291383,p00002,u724424933,1352039625,C++,C++,cpp,Wrong Answer,0,1028,196,0/1
s980615388,p00002,u146732447,1352367453,C++,C++,cpp,Accepted,0,1160,311,1/1
s236540388,p00002,u828476310,1352531632,C++,C++,cpp,Accepted,0,1096,239,1/1
s379326383,p00002,u349686483,1352577029,C++,C++,cpp,Accepted,0,1200,170,1/1
s811337217,p00002,u464972055,1353057383,C++,C++,cpp,Accepted,0,1156,227,1/1
s830194823,p00002,u352901018,1353125685,C++,C++,cpp,Time Limit Exceeded,10000,1148,731,0/1
s270408287,p00002,u352901018,1353125783,C++,C++,cpp,Accepted,0,1156,724,1/1
s873760637,p00002,u794549850,1353142743,C++,C++,cpp,Compile Error,0,1244,495,0/1
s205691322,p00002,u794549850,1353142803,C++,C++,cpp,Runtime Error,0,960,515,0/1
s642392933,p00002,u794549850,1353143194,C++,C++,cpp,Compile Error,0,528,545,0/1
s142684130,p00002,u794549850,1353143224,C++,C++,cpp,Runtime Error,0,960,565,0/1
s685055015,p00002,u794549850,1353143539,C++,C++,cpp,Runtime Error,0,960,568,0/1
s377833020,p00002,u754367965,1353308957,C++,C++,cpp,Wrong Answer,0,1104,361,0/1
s174136940,p00002,u754367965,1353310344,C++,C++,cpp,Compile Error,0,1160,280,0/1
s471582817,p00002,u754367965,1353311974,C++,C++,cpp,Accepted,0,1160,234,1/1
s343546558,p00002,u871583613,1353510150,C++,C++,cpp,Accepted,0,1072,147,1/1
s196807995,p00002,u754367965,1353572171,C++,C++,cpp,Compile Error,0,608,365,0/1
s414610449,p00002,u233891002,1353597024,C++,C++,cpp,Accepted,0,1244,426,1/1
s116727845,p00002,u646183247,1353790634,C++,C++,cpp,Wrong Answer,0,1164,233,0/1
s635437047,p00002,u646183247,1353790762,C++,C++,cpp,Wrong Answer,0,1140,271,0/1
s117667518,p00002,u646183247,1353790821,C++,C++,cpp,Accepted,0,1160,274,1/1
s555394973,p00002,u967850487,1353926187,C++,C++,cpp,Compile Error,9110,4376,229,0/1
s605615740,p00002,u967850487,1353926211,C++,C++,cpp,Accepted,0,1192,230,1/1
s086367872,p00002,u294342398,1354189839,C++,C++,cpp,Accepted,0,1152,219,1/1
s110278795,p00002,u528767280,1354572693,C++,C++,cpp,Accepted,0,1156,505,1/1
s466823238,p00002,u930318480,1354716705,C++,C++,cpp,Runtime Error,0,1108,402,0/1
s139834864,p00002,u941914960,1354716862,C++,C++,cpp,Wrong Answer,0,1196,177,0/1
s384665246,p00002,u941914960,1354716970,C++,C++,cpp,Time Limit Exceeded,10000,1184,199,0/1
s713472865,p00002,u941914960,1354717156,C++,C++,cpp,Wrong Answer,0,1196,208,0/1
s588475106,p00002,u941914960,1354717244,C++,C++,cpp,Wrong Answer,0,1196,253,0/1
s693819091,p00002,u941914960,1354717808,C++,C++,cpp,Compile Error,0,0,169,0/1
s344863907,p00002,u941914960,1354717838,C++,C++,cpp,Accepted,0,1196,186,1/1
s442505892,p00002,u930318480,1354735482,C++,C++,cpp,Wrong Answer,0,1192,275,0/1
s068028113,p00002,u930318480,1354735543,C++,C++,cpp,Time Limit Exceeded,10000,1184,260,0/1
s798933567,p00002,u930318480,1354736774,C++,C++,cpp,Accepted,0,1160,267,1/1
s225971377,p00002,u116766943,1354809533,C++,C++,cpp,Accepted,580,1368,1069,1/1
s633273487,p00002,u116766943,1354809591,C++,C++,cpp,Time Limit Exceeded,1440,1464,1069,0/1
s657768775,p00002,u116766943,1354809763,C++,C++,cpp,Accepted,310,1376,1199,1/1
s913333365,p00002,u116766943,1354809787,C++,C++,cpp,Time Limit Exceeded,6140,1368,1202,0/1
s216143451,p00002,u116766943,1354809808,C++,C++,cpp,Time Limit Exceeded,3080,1368,1201,0/1
s916677646,p00002,u116766943,1354810077,C++,C++,cpp,Time Limit Exceeded,3810,1368,1262,0/1
s082275767,p00002,u116766943,1354810259,C++,C++,cpp,Memory Limit Exceeded,0,994000,1027,0/1
s892425929,p00002,u116766943,1354810459,C++,C++,cpp,Compile Error,0,0,131,0/1
s367730029,p00002,u116766943,1354810474,C++,C++,cpp,Wrong Answer,0,1268,136,0/1
s205344270,p00002,u116766943,1354810510,C++,C++,cpp,Wrong Answer,0,1268,156,0/1
s726194963,p00002,u116766943,1354813879,C++,C++,cpp,Runtime Error,0,0,1074,0/1
s830772624,p00002,u116766943,1354815120,C++,C++,cpp,Runtime Error,0,0,1159,0/1
s438123834,p00002,u116766943,1354815188,C++,C++,cpp,Runtime Error,0,0,1159,0/1
s655525516,p00002,u116766943,1354815357,C++,C++,cpp,Wrong Answer,0,1228,1191,0/1
s015930962,p00002,u116766943,1354815415,C++,C++,cpp,Runtime Error,0,0,1208,0/1
s750199167,p00002,u116766943,1354815458,C++,C++,cpp,Runtime Error,0,0,1207,0/1
s358461726,p00002,u116766943,1354815500,C++,C++,cpp,Runtime Error,0,0,1208,0/1
s649917792,p00002,u116766943,1354815534,C++,C++,cpp,Runtime Error,0,0,1198,0/1
s012664533,p00002,u116766943,1354815599,C++,C++,cpp,Runtime Error,0,0,1197,0/1
s614860139,p00002,u116766943,1354815662,C++,C++,cpp,Runtime Error,0,0,1204,0/1
s792964364,p00002,u116766943,1354815729,C++,C++,cpp,Runtime Error,0,0,1207,0/1
s823115882,p00002,u116766943,1354815758,C++,C++,cpp,Runtime Error,0,0,1204,0/1
s508874819,p00002,u116766943,1354815982,C++,C++,cpp,Runtime Error,0,0,1259,0/1
s807629866,p00002,u116766943,1354816013,C++,C++,cpp,Runtime Error,0,0,1260,0/1
s791876621,p00002,u116766943,1354816272,C++,C++,cpp,Runtime Error,0,0,1253,0/1
s624411988,p00002,u116766943,1354816294,C++,C++,cpp,Runtime Error,0,0,1257,0/1
s756662886,p00002,u116766943,1354816321,C++,C++,cpp,Accepted,0,1220,1263,1/1
s067206751,p00002,u116766943,1354816354,C++,C++,cpp,Runtime Error,0,0,1256,0/1
s023457754,p00002,u133060595,1354869658,C++,C++,cpp,Wrong Answer,0,924,362,0/1
s220348752,p00002,u714310715,1355068159,C++,C++,cpp,Accepted,0,1204,232,1/1
s642206268,p00002,u714310715,1355068719,C++,C++,cpp,Accepted,0,1212,190,1/1
s553174350,p00002,u133060595,1355119768,C++,C++,cpp,Wrong Answer,0,1028,292,0/1
s126118390,p00002,u412410557,1355307187,C++,C++,cpp,Time Limit Exceeded,10000,1024,269,0/1
s378550873,p00002,u011621222,1355401051,C++,C++,cpp,Accepted,0,1196,640,1/1
s077716597,p00002,u011621222,1355761468,C++,C++,cpp,Time Limit Exceeded,10000,1148,235,0/1
s391610179,p00002,u133060595,1355893617,C++,C++,cpp,Wrong Answer,0,1028,320,0/1
s441079498,p00002,u133060595,1355893665,C++,C++,cpp,Wrong Answer,0,1032,318,0/1
s947916009,p00002,u133060595,1355894405,C++,C++,cpp,Accepted,0,1028,274,1/1
s874469667,p00002,u011621222,1356065769,C++,C++,cpp,Compile Error,0,0,248,0/1
s998109504,p00002,u886519079,1356324890,C++,C++,cpp,Accepted,0,1204,164,1/1
s810059962,p00002,u560838141,1356512238,C++,C++,cpp,Compile Error,0,0,133,0/1
s435648948,p00002,u621997536,1357317139,C++,C++,cpp,Wrong Answer,0,1056,217,0/1
s006590747,p00002,u621997536,1357317798,C++,C++,cpp,Wrong Answer,0,1096,328,0/1
s663566265,p00002,u621997536,1357317927,C++,C++,cpp,Wrong Answer,0,1052,295,0/1
s538565749,p00002,u621997536,1357318564,C++,C++,cpp,Accepted,0,1052,373,1/1
s834943930,p00002,u599358807,1357380039,C++,C++,cpp,Compile Error,0,0,546,0/1
s377873201,p00002,u864932042,1357482338,C++,C++,cpp,Wrong Answer,0,1176,181,0/1
s281378271,p00002,u864932042,1357482474,C++,C++,cpp,Wrong Answer,0,1160,211,0/1
s499722924,p00002,u864932042,1357482674,C++,C++,cpp,Wrong Answer,0,1160,243,0/1
s093547602,p00002,u864932042,1357482843,C++,C++,cpp,Accepted,0,1160,229,1/1
s039381361,p00002,u011621222,1357630730,C++,C++,cpp,Accepted,0,1208,320,1/1
s156556547,p00002,u423758855,1358252180,C++,C++,cpp,Wrong Answer,0,1160,221,0/1
s863454833,p00002,u423758855,1358409269,C++,C++,cpp,Wrong Answer,0,1160,343,0/1
s367743804,p00002,u423758855,1358502124,C++,C++,cpp,Accepted,0,1160,347,1/1
s414654879,p00002,u712608638,1358782046,C++,C++,cpp,Accepted,0,1160,305,1/1
s287112193,p00002,u754367965,1358926243,C++,C++,cpp,Wrong Answer,0,1160,207,0/1
s891563462,p00002,u754367965,1358926383,C++,C++,cpp,Accepted,0,1160,227,1/1
s826728435,p00002,u011621222,1359044009,C++,C++,cpp,Wrong Answer,0,1160,196,0/1
s848612788,p00002,u727259141,1359167051,C++,C++,cpp,Accepted,0,1156,392,1/1
s732625972,p00002,u738585848,1359218496,C++,C++,cpp,Accepted,0,1160,747,1/1
s101978156,p00002,u011621222,1359283588,C++,C++,cpp,Accepted,0,1160,193,1/1
s065561620,p00002,u934534598,1359817844,C++,C++,cpp,Accepted,0,1160,373,1/1
s856407921,p00002,u794549850,1360317905,C++,C++,cpp,Runtime Error,0,956,323,0/1
s683027172,p00002,u794549850,1360318307,C++,C++,cpp,Runtime Error,0,952,324,0/1
s124209901,p00002,u892162327,1360376901,C++,C++,cpp,Accepted,0,1160,299,1/1
s757127472,p00002,u946229723,1360422382,C++,C++,cpp,Compile Error,0,0,165,0/1
s753639310,p00002,u946229723,1360422414,C++,C++,cpp,Wrong Answer,0,1072,166,0/1
s665738384,p00002,u946229723,1360422465,C++,C++,cpp,Wrong Answer,0,1072,183,0/1
s340564007,p00002,u946229723,1360422596,C++,C++,cpp,Accepted,0,1072,187,1/1
s290912901,p00002,u073800835,1360423436,C++,C++,cpp,Accepted,0,1160,238,1/1
s458391076,p00002,u463431521,1360603978,C++,C++,cpp,Time Limit Exceeded,10000,1024,277,0/1
s919504138,p00002,u463431521,1360604143,C++,C++,cpp,Time Limit Exceeded,10000,1024,315,0/1
s438283586,p00002,u463431521,1360604222,C++,C++,cpp,Accepted,0,1028,284,1/1
s203781383,p00002,u470949294,1360814295,C++,C++11,cpp,Wrong Answer,0,1212,220,0/1
s427736195,p00002,u470949294,1360814883,C++,C++11,cpp,Accepted,0,1244,348,1/1
s349608841,p00002,u712500775,1360903365,C++,C++,cpp,Wrong Answer,0,1212,246,0/1
s541567542,p00002,u712500775,1360903403,C++,C++,cpp,Accepted,0,1160,171,1/1
s810422215,p00002,u895173201,1361180445,C++,C++,cpp,Compile Error,0,0,287,0/1
s823133286,p00002,u895173201,1361180855,C++,C++,cpp,Compile Error,0,0,304,0/1
s538297568,p00002,u895173201,1361200653,C++,C++,cpp,Accepted,0,1040,227,1/1
s929555445,p00002,u895173201,1361201973,C++,C++,cpp,Wrong Answer,240,1012,523,0/1
s783511541,p00002,u310778860,1361589181,C++,C++,cpp,Wrong Answer,0,1204,226,0/1
s298135791,p00002,u310778860,1361589420,C++,C++,cpp,Wrong Answer,0,1204,298,0/1
s334979135,p00002,u310778860,1361589536,C++,C++,cpp,Accepted,0,1204,314,1/1
s721035384,p00002,u011621222,1361595227,C++,C++,cpp,Accepted,0,1160,313,1/1
s542077416,p00002,u011621222,1361642382,C++,C++,cpp,Compile Error,0,0,273,0/1
s866709296,p00002,u692239986,1361677974,C++,C++,cpp,Accepted,0,1204,203,1/1
s582461224,p00002,u589408547,1361988852,C++,C++,cpp,Accepted,0,1160,277,1/1
s028676728,p00002,u479747973,1362044464,C++,C++,cpp,Compile Error,0,0,143,0/1
s169695076,p00002,u479747973,1362044527,C++,C++,cpp,Wrong Answer,0,1160,152,0/1
s318138685,p00002,u011621222,1362130087,C++,C++,cpp,Accepted,0,1028,263,1/1
s012665889,p00002,u011621222,1362131834,C++,C++,cpp,Accepted,0,1028,370,1/1
s751982270,p00002,u011621222,1362193378,C++,C++,cpp,WA: Presentation Error,0,1188,227,0/1
s142887190,p00002,u011621222,1362193473,C++,C++,cpp,Wrong Answer,0,1188,225,0/1
s488061514,p00002,u107564203,1362255001,C++,C++,cpp,Accepted,0,1156,239,1/1
s290917271,p00002,u107564203,1362255001,C++,C++,cpp,Accepted,0,1160,239,1/1
s154668249,p00002,u228756885,1362286230,C++,C++,cpp,Accepted,0,1208,229,1/1
s796034252,p00002,u011621222,1362717982,C++,C++,cpp,Wrong Answer,0,1160,476,0/1
s445017591,p00002,u011621222,1362726310,C++,C++,cpp,Runtime Error,0,0,467,0/1
s720442445,p00002,u615727692,1362833575,C++,C++,cpp,Compile Error,0,0,92,0/1
s947744340,p00002,u743065194,1362998965,C++,C++,cpp,Wrong Answer,0,1160,159,0/1
s781078539,p00002,u011621222,1363100530,C++,C++,cpp,Wrong Answer,0,1160,186,0/1
s903487587,p00002,u509311739,1363153586,C++,C++,cpp,Wrong Answer,0,1028,97,0/1
s061097316,p00002,u479747973,1363239574,C++,C++,cpp,Compile Error,0,0,124,0/1
s703629081,p00002,u479747973,1363239629,C++,C++,cpp,Wrong Answer,0,1160,134,0/1
s631122524,p00002,u479747973,1363239722,C++,C++,cpp,Runtime Error,0,1104,126,0/1
s994002106,p00002,u479747973,1363240035,C++,C++,cpp,Wrong Answer,0,1160,135,0/1
s315468159,p00002,u479747973,1363240197,C++,C++,cpp,Compile Error,0,0,148,0/1
s970560939,p00002,u479747973,1363240233,C++,C++,cpp,Accepted,0,1160,150,1/1
s713213618,p00002,u307128633,1363338266,C++,C++,cpp,Time Limit Exceeded,10000,1148,238,0/1
s883729901,p00002,u307128633,1363338380,C++,C++,cpp,Wrong Answer,0,1160,249,0/1
s100249201,p00002,u307128633,1363338508,C++,C++,cpp,Wrong Answer,0,1160,249,0/1
s197157927,p00002,u307128633,1363338558,C++,C++,cpp,Wrong Answer,0,1160,249,0/1
s548137953,p00002,u307128633,1363338611,C++,C++,cpp,Wrong Answer,0,1160,224,0/1
s976368472,p00002,u307128633,1363338846,C++,C++,cpp,Compile Error,0,0,253,0/1
s125842836,p00002,u307128633,1363338905,C++,C++,cpp,Wrong Answer,0,1160,247,0/1
s187986621,p00002,u307128633,1363338963,C++,C++,cpp,Wrong Answer,0,1156,247,0/1
s015646247,p00002,u307128633,1363339411,C++,C++,cpp,Wrong Answer,0,1104,233,0/1
s164966629,p00002,u307128633,1363339453,C++,C++,cpp,Accepted,0,1160,236,1/1
s050096786,p00002,u849159014,1363368950,C++,C++11,cpp,Accepted,0,1312,453,1/1
s463256118,p00002,u274875240,1363432135,C++,C++,cpp,Accepted,0,1188,266,1/1
s252445896,p00002,u174233867,1363465836,C++,C++,cpp,Accepted,0,1160,211,1/1
s023278035,p00002,u003446876,1363677388,C++,C++,cpp,Runtime Error,0,1148,331,0/1
s330487570,p00002,u003446876,1363678625,C++,C++,cpp,Accepted,0,1160,260,1/1
s172703618,p00002,u835092486,1363680665,C++,C++,cpp,Accepted,0,1208,250,1/1
s380196546,p00002,u011621222,1363761984,C++,C++,cpp,Accepted,0,1028,189,1/1
s820229921,p00002,u138316749,1363952822,C++,C++,cpp,Accepted,0,1160,198,1/1
s036016608,p00002,u262738757,1363955628,C++,C++,cpp,Wrong Answer,0,1108,333,0/1
s883415564,p00002,u262738757,1363962735,C++,C++,cpp,Wrong Answer,0,1244,455,0/1
s648810000,p00002,u262738757,1363962855,C++,C++,cpp,Wrong Answer,0,1244,486,0/1
s378281969,p00002,u925831343,1363963932,C++,C++,cpp,Accepted,0,1156,374,1/1
s885876719,p00002,u262738757,1363964748,C++,C++,cpp,Wrong Answer,0,1244,608,0/1
s302537009,p00002,u262738757,1363965164,C++,C++,cpp,Accepted,0,1236,528,1/1
s410789805,p00002,u813384600,1363967316,C++,C++,cpp,Compile Error,0,0,292,0/1
s300365586,p00002,u813384600,1363967865,C++,C++,cpp,Compile Error,0,0,312,0/1
s165865248,p00002,u813384600,1363967967,C++,C++,cpp,Accepted,0,1228,330,1/1
s256520062,p00002,u238820099,1364206055,C++,C++,cpp,Time Limit Exceeded,20000,1192,995,0/1
s055722726,p00002,u238820099,1364206388,C++,C++,cpp,Accepted,0,1204,1020,1/1
s941598066,p00002,u238820099,1364224794,C++,C++,cpp,Compile Error,0,0,1242,0/1
s773398819,p00002,u778955858,1364279070,C++,C++,cpp,Accepted,0,1160,468,1/1
s530346394,p00002,u175920876,1364308922,C++,C++,cpp,Compile Error,0,0,222,0/1
s385537753,p00002,u175920876,1364310015,C++,C++,cpp,Compile Error,0,0,228,0/1
s286638274,p00002,u175920876,1364310310,C++,C++,cpp,Accepted,0,1196,195,1/1
s979001518,p00002,u116766943,1364319061,C++,C++,cpp,Accepted,0,1204,182,1/1
s852115557,p00002,u816759634,1364559932,C++,C++,cpp,Compile Error,0,0,17,0/1
s456636168,p00002,u816759634,1364559947,C++,C++,cpp,Accepted,0,1160,259,1/1
s429483273,p00002,u011621222,1364586183,C++,C++,cpp,Wrong Answer,0,1028,170,0/1
s352300830,p00002,u011621222,1364586327,C++,C++,cpp,Accepted,0,1028,201,1/1
s544504233,p00002,u085454708,1364619405,C++,C++,cpp,Accepted,0,1028,240,1/1
s371678920,p00002,u055719948,1364721695,C++,C++,cpp,Accepted,0,1188,1395,1/1
s523564301,p00002,u403446452,1364783483,C++,C++,cpp,Wrong Answer,0,1160,266,0/1
s682479220,p00002,u403446452,1364783618,C++,C++,cpp,Accepted,0,1160,307,1/1
s939931688,p00002,u233098912,1364883645,C++,C++,cpp,Accepted,0,1204,485,1/1
s805522485,p00002,u522467858,1364908602,C++,C++,cpp,Accepted,0,1212,234,1/1
s742223228,p00002,u819979588,1364956594,C++,C++,cpp,Accepted,0,1212,814,1/1
s790869989,p00002,u498504992,1365096173,C++,C++,cpp,Accepted,0,1212,1098,1/1
s577966484,p00002,u724617882,1365244746,C++,C++,cpp,Accepted,0,1160,243,1/1
